Year,Datetime,Stage,Stadium,City,Host Country,Latitude,Longitude,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials
1998,19 Jun 1998 - 17:30,Group D,Parc des Princes,Paris ,France,48.8566969,2.3514616,Nigeria,1,0,Bulgaria, ,45500,1,0,SANCHEZ YANTEN Mario (CHI),DIAZ GALVEZ Jorge (CHI),PINTO Arnaldo (BRA),1014,8747,NGA,BUL
1998,19 Jun 1998 - 21:00,Group D,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Spain,0,0,Paraguay, ,30600,0,0,McLEOD Ian (RSA),SOLDATOS Aristidis Chris (RSA),POWELL Owen (JAM),1014,8748,ESP,PAR
1998,20 Jun 1998 - 14:30,Group H,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Japan,0,1,Croatia, ,35500,0,0,RAMDHAN Ramesh (TRI),GONZALES Merere (TRI),SALIE Achmat (RSA),1014,8751,JPN,CRO
1998,20 Jun 1998 - 17:30,Group E,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Belgium,2,2,Mexico, ,31800,1,0,DALLAS Hugh (SCO),FOLEY Eddie (IRL),AL MUSAWI Mohamed (OMA),1014,8750,BEL,MEX
1998,20 Jun 1998 - 21:00,Group E,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Netherlands,5,0,Korea Republic, ,55000,2,0,WOJCIK Ryszard (POL),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR),1014,8749,NED,KOR
1998,21 Jun 1998 - 14:30,Group F,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Germany,2,2,Yugoslavia, ,38100,0,1,NIELSEN Kim Milton (DEN),ZAMMIT Emanuel (MLT),VAN DEN BROECK Marc (BEL),1014,8753,GER,YUG
1998,21 Jun 1998 - 17:30,Group H,Parc des Princes,Paris ,France,48.8566969,2.3514616,Argentina,5,0,Jamaica, ,45500,1,0,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),MAZZEI Gennaro (ITA),1014,8752,ARG,JAM
1998,21 Jun 1998 - 21:00,Group F,Stade de Gerland,Lyon ,France,45.7578137,4.8320114,USA,1,2,Iran, ,39100,0,1,MEIER Urs (SUI),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),1014,8754,USA,IRN
1998,22 Jun 1998 - 17:30,Group G,La Mosson,Montpellier ,France,43.6112422,3.8767337,Colombia,1,0,Tunisia, ,29800,0,0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),AMLER Evzen (CZE),1014,8755,COL,TUN
1998,22 Jun 1998 - 21:00,Group G,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Romania,2,1,England, ,33500,0,0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),SOLDATOS Aristidis Chris (RSA),1014,8756,ROU,ENG
1998,23 Jun 1998 - 16:00,Group B,Stade de France,Saint-Denis ,France,48.935773,2.3580232,Italy,2,1,Austria, ,80000,0,0,DURKIN Paul (ENG),WARREN Mark (ENG),JEON Young Hyun (KOR),1014,8757,ITA,AUT
1998,23 Jun 1998 - 16:00,Group B,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Chile,1,1,Cameroon, ,35500,1,0,VAGNER Laszlo (HUN),WICKRAMATUNGA Nimal (SRI),ABDUL HAMID Halim (MAS),1014,8760,CHI,CMR
1998,23 Jun 1998 - 21:00,Group A,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Scotland,0,3,Morocco, ,30600,0,1,BUJSAIM Ali (UAE),TORRES ZUNIGA Luis (CRC),FRED Lencie (VAN),1014,8758,SCO,MAR
1998,23 Jun 1998 - 21:00,Group A,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Brazil,1,2,Norway, ,55000,0,0,BAHARMAST Esse (USA),MAZZEI Gennaro (ITA),DANTE Dramane (MLI),1014,8759,BRA,NOR
1998,24 Jun 1998 - 16:00,Group C,Stade de Gerland,Lyon ,France,45.7578137,4.8320114,France,2,1,Denmark, ,39100,1,1,COLLINA Pierluigi (ITA),VAN DEN BROECK Marc (BEL),ZAMMIT Emanuel (MLT),1014,8762,FRA,DEN
1998,24 Jun 1998 - 16:00,Group C,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,South Africa,2,2,Saudi Arabia, ,31800,1,1,SANCHEZ YANTEN Mario (CHI),POWELL Owen (JAM),FOLEY Eddie (IRL),1014,8764,RSA,KSA
1998,24 Jun 1998 - 21:00,Group D,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Spain,6,1,Bulgaria, ,38100,2,0,VAN DER ENDE Mario (NED),GRIGORESCU Nicolae (ROU),ROSSI Claudio (ARG),1014,8761,ESP,BUL
1998,24 Jun 1998 - 21:00,Group D,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Nigeria,1,3,Paraguay, ,33500,1,1,ANPRASERT Pirom (THA),AL MUSAWI Mohamed (OMA),NILSSON Mikael (SWE),1014,8763,NGA,PAR
1998,25 Jun 1998 - 16:00,Group E,Parc des Princes,Paris ,France,48.8566969,2.3514616,Belgium,1,1,Korea Republic, ,45500,1,0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),ARANGO Jorge Luis (COL),1014,8765,BEL,KOR
1998,25 Jun 1998 - 16:00,Group E,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Netherlands,2,2,Mexico, ,30600,2,0,ALZEID Abdulrahman (KSA),TRESACO GRACIA Fernando (ESP),GHADANFARI Hussain (KUW),1014,8766,NED,MEX
1998,25 Jun 1998 - 21:00,Group F,La Mosson,Montpellier ,France,43.6112422,3.8767337,Germany,2,0,Iran, ,29800,0,0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),DIAZ GALVEZ Jorge (CHI),1014,8767,GER,IRN
1998,25 Jun 1998 - 21:00,Group F,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,USA,0,1,Yugoslavia, ,35500,0,1,EL GHANDOUR Gamal (EGY),SALIE Achmat (RSA),WARREN Mark (ENG),1014,8768,USA,YUG
1998,26 Jun 1998 - 16:00,Group H,Stade de Gerland,Lyon ,France,45.7578137,4.8320114,Japan,1,2,Jamaica, ,39100,0,1,BENKO Gunter (AUT),AMLER Evzen (CZE),DANTE Dramane (MLI),1014,8771,JPN,JAM
1998,26 Jun 1998 - 16:00,Group H,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Argentina,1,0,Croatia, ,31800,1,0,BELQOLA Said (MAR),SOLDATOS Aristidis Chris (RSA),MANSRI Mohamed (TUN),1014,8772,ARG,CRO
1998,26 Jun 1998 - 21:00,Group G,Stade de France,Saint-Denis ,France,48.935773,2.3580232,Romania,1,1,Tunisia, ,77000,0,1,LENNIE Edward (AUS),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR),1014,8769,ROU,TUN
1998,26 Jun 1998 - 21:00,Group G,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Colombia,0,2,England, ,38100,0,2,BRIZIO CARTER Arturo (MEX),RAUSIS Laurent (SUI),SALINAS Reynaldo (HON),1014,8770,COL,ENG
1998,27 Jun 1998 - 16:30,Round of 16,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Italy,1,0,Norway, ,55000,1,0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),VAN DEN BROECK Marc (BEL),1024,8774,ITA,NOR
1998,27 Jun 1998 - 21:00,Round of 16,Parc des Princes,Paris ,France,48.8566969,2.3514616,Brazil,4,1,Chile, ,45500,3,0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),POWELL Owen (JAM),1024,8773,BRA,CHI
1998,28 Jun 1998 - 16:30,Round of 16,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,France,1,0,Paraguay,France win after extra time ,31800,0,0,BUJSAIM Ali (UAE),WICKRAMATUNGA Nimal (SRI),FRED Lencie (VAN),1024,8776,FRA,PAR
1998,28 Jun 1998 - 21:00,Round of 16,Stade de France,Saint-Denis ,France,48.935773,2.3580232,Nigeria,1,4,Denmark, ,77000,0,2,MEIER Urs (SUI),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP),1024,8775,NGA,DEN
1998,29 Jun 1998 - 16:30,Round of 16,La Mosson,Montpellier ,France,43.6112422,3.8767337,Germany,2,1,Mexico, ,29800,0,0,MELO PEREIRA Vitor (POR),MANSRI Mohamed (TUN),SALIE Achmat (RSA),1024,8777,GER,MEX
1998,29 Jun 1998 - 21:00,Round of 16,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Netherlands,2,1,Yugoslavia, ,33500,1,0,GARCIA ARANDA Jose Maria (ESP),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),1024,8778,NED,YUG
1998,30 Jun 1998 - 16:30,Round of 16,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Romania,0,1,Croatia, ,31800,0,1,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),PINTO Arnaldo (BRA),1024,8780,ROU,CRO
1998,30 Jun 1998 - 21:00,Round of 16,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Argentina,2,2,England,Argentina win on penalties (4 - 3),30600,0,0,NIELSEN Kim Milton (DEN),ABDUL HAMID Halim (MAS),AL MUSAWI Mohamed (OMA),1024,8779,ARG,ENG
1998,03 Jul 1998 - 16:30,Quarter-finals,Stade de France,Saint-Denis ,France,48.935773,2.3580232,Italy,0,0,France,France win on penalties (3 - 4),77000,0,0,DALLAS Hugh (SCO),WARREN Mark (ENG),GRIGORESCU Nicolae (ROU),1025,8781,ITA,FRA
1998,03 Jul 1998 - 21:00,Quarter-finals,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Brazil,3,2,Denmark, ,35500,2,1,EL GHANDOUR Gamal (EGY),MANSRI Mohamed (TUN),DANTE Dramane (MLI),1025,8782,BRA,DEN
1998,04 Jul 1998 - 16:30,Quarter-finals,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Netherlands,2,1,Argentina, ,55000,1,1,BRIZIO CARTER Arturo (MEX),POWELL Owen (JAM),SALINAS Reynaldo (HON),1025,8784,NED,ARG
1998,04 Jul 1998 - 21:00,Quarter-finals,Stade de Gerland,Lyon ,France,45.7578137,4.8320114,Germany,0,3,Croatia, ,39100,0,1,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),VAN DEN BROECK Marc (BEL),1025,8783,GER,CRO
1998,07 Jul 1998 - 21:00,Semi-finals,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Brazil,1,1,Netherlands,Brazil win on penalties (4 - 2),54000,0,0,BUJSAIM Ali (UAE),GHADANFARI Hussain (KUW),AL MUSAWI Mohamed (OMA),1026,8785,BRA,NED
1998,08 Jul 1998 - 21:00,Semi-finals,Stade de France,Saint-Denis ,France,48.935773,2.3580232,France,2,1,Croatia, ,76000,0,0,GARCIA ARANDA Jose Maria (ESP),TRESACO GRACIA Fernando (ESP),DIAZ GALVEZ Jorge (CHI),1026,8786,FRA,CRO
1998,11 Jul 1998 - 21:00,Match for third place,Parc des Princes,Paris ,France,48.8566969,2.3514616,Netherlands,1,2,Croatia, ,45500,1,2,GONZALEZ CHAVEZ Epifanio (PAR),ZAMMIT Emanuel (MLT),FRED Lencie (VAN),1028,8787,NED,CRO
1998,12 Jul 1998 - 21:00,Final,Stade de France,Saint-Denis ,France,48.935773,2.3580232,Brazil,0,3,France, ,80000,0,2,BELQOLA Said (MAR),WARREN Mark (ENG),SALIE Achmat (RSA),1027,8788,BRA,FRA
2002,31 May 2002 - 20:30,Group A,Seoul World Cup Stadium,Seoul ,South Korea,37.5666791,126.9782914,France,0,1,Senegal, ,62561,0,1,BUJSAIM Ali (UAE),ALTRAIFI Ali (KSA),RATTALINO Jorge (ARG),43950100,43950001,FRA,SEN
2002,01 Jun 2002 - 18:00,Group A,Munsu Football Stadium,Ulsan ,South Korea,35.5391697,129.3119136,Uruguay,1,2,Denmark, ,30157,0,1,MANE Saad (KUW),HASSOUNEH Awni (JOR),DANTE Dramane (MLI),43950100,43950003,URU,DEN
2002,01 Jun 2002 - 15:30,Group E,Niigata Stadium Big Swan,Niigata ,Japan,37.6452283,138.7669125,"rn"">Republic of Ireland",1,1,Cameroon, ,33679,0,1,KAMIKAWA Toru (JPN),AWANG HAMAT Mat Lazim (MAS),VAN NYLEN Roland (BEL),43950100,43950002,IRL,CMR
2002,01 Jun 2002 - 20:30,Group E,Sapporo Dome,Sapporo ,Japan,43.061936,141.3542924,Germany,8,0,Saudi Arabia, ,32218,4,0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),RAGOONATH Michael (TRI),43950100,43950004,GER,KSA
2002,02 Jun 2002 - 14:30,Group F,Kashima Stadium,Ibaraki ,Japan,36.2869536,140.4703384,Argentina,1,0,Nigeria, ,34050,0,0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),MUELLER Heiner (GER),43950100,43950007,ARG,NGA
2002,02 Jun 2002 - 16:30,Group B,Busan Asiad Main Stadium,Busan ,South Korea,35.1799528,129.0752365,Paraguay,2,2,South Africa, ,25186,1,0,MICHEL Lubos (SVK),SRAMKA Igor (SVK),CHARLES Curtis (ATG),43950100,43950006,PAR,RSA
2002,02 Jun 2002 - 18:30,Group F,Saitama Stadium 2002,Saitama ,Japan,35.8616402,139.6457957,England,1,1,Sweden, ,52721,1,0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),DUPANOV Yuri (BLR),43950100,43950005,ENG,SWE
2002,02 Jun 2002 - 20:30,Group B,Gwangju World Cup Stadium,Gwangju ,South Korea,35.1595775,126.8515089,Spain,3,1,Slovenia, ,28598,1,0,GUEZZAZ Mohammed (MAR),TOMUSANGE Ali (UGA),BEREUTER Egon (AUT),43950100,43950008,ESP,SVN
2002,03 June 2002 - 18:00,Group C,Munsu Football Stadium,Ulsan ,South Korea,35.5391697,129.3119136,Brazil,2,1,Turkey, ,33842,0,1,KIM Young Joo (KOR),KRISHNAN Visva (SIN),FERNANDEZ Vladimir (SLV),43950100,43950010,BRA,TUR
2002,03 Jun 2002 - 20:30,Group G,Sapporo Dome,Sapporo ,Japan,43.061936,141.3542924,Italy,2,0,Ecuador, ,31081,2,0,HALL Brian (USA),VERGARA Hector (CAN),SHARP Philip (ENG),43950100,43950011,ITA,ECU
2002,03 Jun 2002 - 15:30,Group G,Niigata Stadium Big Swan,Niigata ,Japan,37.6452283,138.7669125,Croatia,0,1,Mexico, ,32239,0,0,JUN Lu (CHN),KOMALEESWARAN Sankar (IND),ADJENGUI Taoufik (TUN),43950100,43950009,CRO,MEX
2002,04 June 2002 - 15:30,Group C,Gwangju World Cup Stadium,Gwangju ,South Korea,35.1595775,126.8515089,China PR,0,2,Costa Rica, ,27217,0,0,VASSARAS Kyros (GRE),MATOS Carlos (POR),POOL Jaap (NED),43950100,43950012,CHN,CRC
2002,04 June 2002 - 18:00,Group H,Saitama Stadium 2002,Saitama ,Japan,35.8616402,139.6457957,Japan,2,2,Belgium, ,55256,0,0,MATTUS William (CRC),KOLEIT Haidar (LIB),DUPANOV Yuri (BLR),43950100,43950013,JPN,BEL
2002,04 Jun 2002 - 20:30,Group D,Busan Asiad Main Stadium,Busan ,South Korea,35.1799528,129.0752365,Korea Republic,2,0,Poland, ,48760,1,0,RUIZ Oscar (COL),DORIRI Elise (VAN),LINDBERG Leif (SWE),43950100,43950014,KOR,POL
2002,05 Jun 2002 - 15:30,Group H,Kobe Wing Stadium,Kobe ,Japan,34.6932379,135.1943764,Russia,2,0,Tunisia, ,30957,0,0,PRENDERGAST Peter (JAM),RAGOONATH Michael (TRI),SMITH Paul (NZL),43950100,43950015,RUS,TUN
2002,05 Jun 2002 - 18:00,Group D,Suwon World Cup Stadium,Suwon ,South Korea,37.2633325,127.0287472,USA,3,2,Portugal, ,37306,3,1,MORENO Byron (ECU),FIERRO Bomer (ECU),HASSOUNEH Awni (JOR),43950100,43950016,USA,POR
2002,05 Jun 2002 - 20:30,Group E,Kashima Stadium,Ibaraki ,Japan,36.2869536,140.4703384,Germany,1,1,"rn"">Republic of Ireland", ,35854,1,0,NIELSEN Kim Milton (DEN),LARSEN Jens (DEN),AMLER Evzen (CZE),43950100,43950017,GER,IRL
2002,06 Jun 2002 - 15:30,Group A,Daegu World Cup Stadium,Daegu ,South Korea,35.8713,128.6018,Denmark,1,1,Senegal, ,43500,1,0,BATRES Carlos (GUA),SZEKELY Ferenc (HUN),KRISHNAN Visva (SIN),43950100,43950020,DEN,SEN
2002,06 Jun 2002 - 18:00,Group E,Saitama Stadium 2002,Saitama ,Japan,35.8616402,139.6457957,Cameroon,1,0,Saudi Arabia, ,52328,0,0,HAUGE Terje (NOR),VAN NYLEN Roland (BEL),WIERZBOWSKI Maciej (POL),43950100,43950019,CMR,KSA
2002,06 Jun 2002 - 20:30,Group A,Busan Asiad Main Stadium,Busan ,South Korea,35.1799528,129.0752365,France,0,0,Uruguay, ,38289,0,0,RAMOS RIZO Felipe (MEX),FERNANDEZ Vladimir (SLV),CHARLES Curtis (ATG),43950100,43950018,FRA,URU
2002,07 Jun 2002 - 15:30,Group F,Kobe Wing Stadium,Kobe ,Japan,34.6932379,135.1943764,Sweden,2,1,Nigeria, ,36194,1,1,ORTUBE Rene (BOL),GIACOMUZZI Miguel (PAR),AWANG HAMAT Mat Lazim (MAS),43950100,43950021,SWE,NGA
2002,07 Jun 2002 - 20:30,Group F,Sapporo Dome,Sapporo ,Japan,43.061936,141.3542924,Argentina,0,1,England, ,35927,0,1,COLLINA Pierluigi (ITA),VERGARA Hector (CAN),SAEED Mohamed (MDV),43950100,43950023,ARG,ENG
2002,07 June 2002 - 18:00,Group B,Jeonju World Cup Stadium,Jeonju ,South Korea,35.8242715,127.1480657,Spain,3,1,Paraguay, ,24000,0,1,EL GHANDOUR Gamal (EGY),FARAG Wagih (EGY),MUDZAMIRI Brighton (ZIM),43950100,43950022,ESP,PAR
2002,08 Jun 2002 - 15:30,Group B,Daegu World Cup Stadium,Daegu ,South Korea,35.8713,128.6018,South Africa,1,0,Slovenia, ,47226,1,0,SANCHEZ Angel (ARG),RATTALINO Jorge (ARG),ALTRAIFI Ali (KSA),43950100,43950024,RSA,SVN
2002,08 Jun 2002 - 20:30,Group C,Jeju World Cup Stadium,Jeju ,South Korea,33.3939924,126.5626653,Brazil,4,0,China PR, ,36750,3,0,FRISK Anders (SWE),LINDBERG Leif (SWE),FIERRO Bomer (ECU),43950100,43950026,BRA,CHN
2002,08 June 2002 - 18:00,Group G,Kashima Stadium,Ibaraki ,Japan,36.2869536,140.4703384,Italy,1,2,Croatia, ,36472,0,0,POLL Graham (ENG),SHARP Philip (ENG),LARSEN Jens (DEN),43950100,43950025,ITA,CRO
2002,09 Jun 2002 - 18:00,Group C,Incheon Football Stadium,Incheon ,South Korea,37.456,126.7052,Costa Rica,1,1,Turkey, ,42299,0,0,CODJIA Coffi (BEN),DANTE Dramane (MLI),MUDZAMIRI Brighton (ZIM),43950100,43950028,CRC,TUR
2002,09 Jun 2002 - 20:30,Group H,International Stadium Yokohama,Yokohama ,Japan,35.444991,139.636768,Japan,1,0,Russia, ,66108,0,0,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),43950100,43950029,JPN,RUS
2002,09 Jun 2002 - 15:30,Group G,Miyagi Stadium,Rifu ,Japan,38.3301406,140.9753442,Mexico,2,1,Ecuador, ,45610,1,1,DAAMI Mourad (TUN),ADJENGUI Taoufik (TUN),KOLEIT Haidar (LIB),43950100,43950027,MEX,ECU
2002,10 Jun 2002 - 15:30,Group D,Daegu World Cup Stadium,Daegu ,South Korea,35.8713,128.6018,Korea Republic,1,1,USA, ,60778,0,1,MEIER Urs (SUI),BEREUTER Egon (AUT),TOMUSANGE Ali (UGA),43950100,43950030,KOR,USA
2002,10 Jun 2002 - 20:30,Group D,Jeonju World Cup Stadium,Jeonju ,South Korea,35.8242715,127.1480657,Portugal,4,0,Poland, ,31000,1,0,DALLAS Hugh (SCO),SRAMKA Igor (SVK),FARAG Wagih (EGY),43950100,43950032,POR,POL
2002,10 Jun 2002 - 18:00,Group H,Oita Stadium Big Eye,Oita ,Japan,33.1819875,131.4270217,Tunisia,1,1,Belgium, ,39700,1,1,SHIELD Mark (AUS),SMITH Paul (NZL),KOMALEESWARAN Sankar (IND),43950100,43950031,TUN,BEL
2002,11 Jun 2002 - 15:30,Group A,Incheon Football Stadium,Incheon ,South Korea,37.456,126.7052,Denmark,2,0,France, ,48100,1,0,MELO PEREIRA Vitor (POR),MATOS Carlos (POR),DORIRI Elise (VAN),43950100,43950033,DEN,FRA
2002,11 June 2002 - 15:30,Group A,Suwon World Cup Stadium,Suwon ,South Korea,37.2633325,127.0287472,Senegal,3,3,Uruguay, ,33681,3,0,WEGEREEF Jan (NED),POOL Jaap (NED),SZEKELY Ferenc (HUN),43950100,43950034,SEN,URU
2002,11 Jun 2002 - 20:30,Group E,International Stadium Yokohama,Yokohama ,Japan,35.444991,139.636768,Saudi Arabia,0,3,"rn"">Republic of Ireland", ,65320,0,1,NDOYE Falla (SEN),WIERZBOWSKI Maciej (POL),ARNAULT Frederic (FRA),43950100,43950036,KSA,IRL
2002,11 Jun 2002 - 20:30,Group E,Shizuoka Stadium Ecopa,Shizuoka ,Japan,34.979149,138.38299,Cameroon,0,2,Germany, ,47085,0,0,LOPEZ NIETO Antonio (ESP),SAEED Mohamed (MDV),OLIVEIRA Jorge (BRA),43950100,43950035,CMR,GER
2002,12 Jun 2002 - 15:30,Group F,Miyagi Stadium,Rifu ,Japan,38.3301406,140.9753442,Sweden,1,1,Argentina, ,45777,0,0,BUJSAIM Ali (UAE),MUELLER Heiner (GER),RAGOONATH Michael (TRI),43950100,43950037,SWE,ARG
2002,12 Jun 2002 - 15:30,Group F,Osaka Nagai Stadium,Osaka ,Japan,34.6198813,135.490357,Nigeria,0,0,England, ,44864,0,0,HALL Brian (USA),VERGARA Hector (CAN),AMLER Evzen (CZE),43950100,43950038,NGA,ENG
2002,12 Jun 2002 - 20:30,Group B,Jeju World Cup Stadium,Jeju ,South Korea,33.3939924,126.5626653,Slovenia,1,3,Paraguay, ,30176,1,0,RAMOS RIZO Felipe (MEX),LINDBERG Leif (SWE),KRISHNAN Visva (SIN),43950100,43950040,SVN,PAR
2002,12 Jun 2002 - 20:30,Group B,Daejeon World Cup Stadium,Daejeon ,South Korea,36.3496,127.3848,South Africa,2,3,Spain, ,31024,1,2,MANE Saad (KUW),RATTALINO Jorge (ARG),HASSOUNEH Awni (JOR),43950100,43950039,RSA,ESP
2002,13 Jun 2002 - 15:30,Group C,Suwon World Cup Stadium,Suwon ,South Korea,37.2633325,127.0287472,Costa Rica,2,5,Brazil, ,38524,1,3,EL GHANDOUR Gamal (EGY),FARAG Wagih (EGY),BEREUTER Egon (AUT),43950100,43950041,CRC,BRA
2002,13 Jun 2002 - 15:30,Group C,Seoul World Cup Stadium,Seoul ,South Korea,37.5666791,126.9782914,Turkey,3,0,China PR, ,43605,2,0,RUIZ Oscar (COL),TOMUSANGE Ali (UGA),CHARLES Curtis (ATG),43950100,43950042,TUR,CHN
2002,13 Jun 2002 - 20:30,Group G,International Stadium Yokohama,Yokohama ,Japan,35.444991,139.636768,Ecuador,1,0,Croatia, ,65862,0,0,MATTUS William (CRC),GIACOMUZZI Miguel (PAR),VAN NYLEN Roland (BEL),43950100,43950044,ECU,CRO
2002,13 Jun 2002 - 20:30,Group G,Oita Stadium Big Eye,Oita ,Japan,33.1819875,131.4270217,Mexico,1,1,Italy, ,39291,1,0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),AWANG HAMAT Mat Lazim (MAS),43950100,43950043,MEX,ITA
2002,14 Jun 2002 - 15:30,Group H,Osaka Nagai Stadium,Osaka ,Japan,34.6198813,135.490357,Tunisia,0,2,Japan, ,45213,0,0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),KOLEIT Haidar (LIB),43950100,43950045,TUN,JPN
2002,14 Jun 2002 - 20:30,Group D,Incheon Football Stadium,Incheon ,South Korea,37.456,126.7052,Portugal,0,1,Korea Republic, ,50239,0,0,SANCHEZ Angel (ARG),ALTRAIFI Ali (KSA),SZEKELY Ferenc (HUN),43950100,43950047,POR,KOR
2002,14 Jun 2002 - 20:30,Group D,Daejeon World Cup Stadium,Daejeon ,South Korea,36.3496,127.3848,Poland,3,1,USA, ,26482,2,0,LU Jun (CHN),FIERRO Bomer (ECU),POOL Jaap (NED),43950100,43950048,POL,USA
2002,14 Jun 2002 - 15:30,Group H,Shizuoka Stadium Ecopa,Shizuoka ,Japan,34.979149,138.38299,Belgium,3,2,Russia, ,46640,1,0,NIELSEN Kim Milton (DEN),SHARP Philip (ENG),KOMALEESWARAN Sankar (IND),43950100,43950046,BEL,RUS
2002,15 Jun 2002 - 20:30,Round of 16,Niigata Stadium Big Swan,Niigata ,Japan,37.6452283,138.7669125,Denmark,0,3,England, ,40582,0,3,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),43950200,43950050,DEN,ENG
2002,15 Jun 2002 - 15:30,Round of 16,Jeju World Cup Stadium,Jeju ,South Korea,33.3939924,126.5626653,Germany,1,0,Paraguay, ,25176,0,0,BATRES Carlos (GUA),CHARLES Curtis (ATG),DANTE Dramane (MLI),43950200,43950049,GER,PAR
2002,16 Jun 2002 - 20:30,Round of 16,Suwon World Cup Stadium,Suwon ,South Korea,37.2633325,127.0287472,Spain,1,1,"rn"">Republic of Ireland",Spain win on penalties (3 - 2),38926,0,0,FRISK Anders (SWE),LINDBERG Leif (SWE),SRAMKA Igor (SVK),43950200,43950052,ESP,IRL
2002,16 Jun 2002 - 15:30,Round of 16,Oita Stadium Big Eye,Oita ,Japan,33.1819875,131.4270217,Sweden,1,2,Senegal,Win on Golden Goal ,39747,0,0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),VERGARA Hector (CAN),43950200,43950051,SWE,SEN
2002,17 Jun 2002 - 20:30,Round of 16,Kobe Wing Stadium,Kobe ,Japan,34.6932379,135.1943764,Brazil,2,0,Belgium, ,40440,0,0,PRENDERGAST Peter (JAM),DUPANOV Yuri (BLR),SAEED Mohamed (MDV),43950200,43950054,BRA,BEL
2002,17 June 2002 - 15:30,Round of 16,Jeonju World Cup Stadium,Jeonju ,South Korea,35.8242715,127.1480657,Mexico,0,2,USA, ,36380,0,1,MELO PEREIRA Vitor (POR),MATOS Carlos (POR),BEREUTER Egon (AUT),43950200,43950053,MEX,USA
2002,18 Jun 2002 - 15:30,Round of 16,Miyagi Stadium,Rifu ,Japan,38.3301406,140.9753442,Japan,0,1,Turkey, ,45666,0,1,COLLINA Pierluigi (ITA),WIERZBOWSKI Maciej (POL),SMITH Paul (NZL),43950200,43950055,JPN,TUR
2002,18 Jun 2002 - 20:30,Round of 16,Daejeon World Cup Stadium,Daejeon ,South Korea,36.3496,127.3848,Korea Republic,2,1,Italy,Win on Golden Goal ,38588,0,0,MORENO Byron (ECU),RATTALINO Jorge (ARG),SZEKELY Ferenc (HUN),43950200,43950056,KOR,ITA
2002,21 Jun 2002 - 15:30,Quarter-finals,Shizuoka Stadium Ecopa,Shizuoka ,Japan,34.979149,138.38299,England,1,2,Brazil, ,47436,1,1,RAMOS RIZO Felipe (MEX),VERGARA Hector (CAN),SAEED Mohamed (MDV),43950300,43950057,ENG,BRA
